texto,rotulo
"Produto veio com defeito , veio numa embalagem a onde pode causar danos ao celular , sem proteção lojas americanas  ja foi melhor nao compro mais nada pelo site fora o meu pendrive  que comprei em novembro  e ate agora nao chegou lixo de site.",1
Ilumina o ambiente e da um designer sofisticado muito legal.,5
Comprei direto das Lojas Americanas produto bom do jeito que minha filha queria,3
"Americanas, como sempre, está de parabéns! Entrega bem antes do prazo! Beleza na Web também é top!!! Parabéns!! Produto original, maravilhoso!!!",5
"ótimo produto e entrega rápida... parabéns a loja , recomendo a compra....",4
"Estou  chateada porque comprei um produto centrifugadora de 12 kg e me enviaram uma de 3,5kg  e até agora não consegui nenhuma resposta quero que troquem quero a que eu comprei ou devolução só posso avaliar quando usar o produto",2
Já tive o jogo em tabuleiro e também aprovei a nova versão.,4
O Natal ficou mais colorido! E o melhor foi que chegou a tempo de arrumar a sala. Parabéns pela entrega antes do prazo final estimado.,4
"Adorei o produto, a câmera é maravilhosa, o tempo de processamento também, não travou nenhuma vez até agora. A única coisa que eu achei ruim foi o teclado da Asus, mas baixei outro e deu tudo certo. Entrega bem antes do prazo, adorei.",5
"É extremamente pratico e ótimo custo beneficio . Também é leve , fácil de limpar e transportar , além de ter varias utilidades como limpeza de chão, sofá, carro etc",4
"Funcionou super bem, fácil instalação, muito bom , ótima qualidade",4
"Adorei o produto, e a entrega foi bem antes do prazo, super recomendo. Minha primeira compra nesse site e com certeza vou comprar mais vezes",4
"Um pouco grande demais pra mim, mesmo assim, gostei demais. Câmera muito boa. Entretanto, não encontrei uma película eficiente por conta do tamanho da tela.",3
"Não sei se foi falta de cuidado da minha parte ou falta de informação no anúncio do produto. Comprei bateria para nobreak's, porém veio escrito nas baterias que não podem serem usadas em nobreak's. Fica a dica para antes de efetuarem a compras,  observar esse detalhe.",3
"O produto é bom, porém a bateria é muito ruim, as imagens não são nítidas.",3
"Fica lindo em qualquer ambiente, gostei muito, recomendo!",5
"Muito útil, para pesquisas e baixar publicações e vídeos, usando o app jw library.  Parabéns!",5
"Excelente custo benefício.  Aparelho leve, bonito e com uma memória que atende usuários padrão.  Conexão com tv e internet muito boa",4
Esse celular é incrível. E a entrega do antes do previsto.,5
Sofá confortável porem fraco e os puxadores retráteis são abertos com MUITA dificuldade,1
"É um aparelho muito bom, pelo custo beneficio. Eu recomendo",4
"Nao reconhece meus paineis : SWITCH PANEL SAITEK. MULTI PANEL SAITEK. Reconheceu apenas o YOKE E THROTLE, Como posso fazer a simulaçao apenas com o YOKE sem os paineis de voo. Entrei em contato com o suporte e disseram que teria que baixar os drivers que por sinal ja foram baixados,o computador reconhece os paineis,porem o XPLANE 10 NAO. Estou no aguardo de uma resposta do suporte da BOXWARE para soluçao do problema. Conto com a ajuda de voces para soluçao do problema. Att. Tarcisio 15-997777957 mikrosom@bol.com.br",1
"Minha filha amou, a boneca é bonita moderna e fácil de usar",4
"Falar oq? Fiz a encomenda, paguei com cartão e não recebi, cancelei a compra.",4
"Não estraguem o sonho das suas pequenas, este produto é falso.",1
Estão precisando de revisor para o conteúdo do site? Estou desempregada e disponível.,1
Entrega super rápida e com muita satisfação durante o período de entrega. Produto excelente.,5
"O produto é muito bom, mas estou com problemas na entrega e as americanas não prestam nenhuma assistência técnica, e é preciso procurar a justiça, infelizmente como consumidora me sinto humilhada pela falta de respeito por parte da loja",5
"Aparelho dizz que é a prova dagua,mas apresenta problema por molhar com um copo de agua,precisei trocar a peça e ele deixa de ser a prova dagua.Não compensa investir tanto por uma função que ele perde.Perdi o aparelho.",1
O produto é muito bom e veio muito bem embalado como qualquer produto de vidro é frágil e tem q ser manuseado com cuidado mas gostei bastante,5
"Produto fraco fácil de quebrar, acabamento com muitas rebarbas e encaixes desregulados, dá pra usar mais ficou devendo muito.",2
excelente excelente excelente excelente excelente excelente excelente excelente excelente,5
ótima qualidade! Atendimento da empresa Lcg Eletro nota 10! Recomendo,5
"Produto ok, boa imagem e som. Estrutura na foto parecia mais elegante, na realidade tem aspecto plastico.",3
"O avaliador da bicicleta foi o meu neto, que dorme com ela do lado, tanto que gostou.",5
realmente se percebe a diferença já na primeira aplicação.,4
"Não entrega o que diz ser, Android defasado, sistema de sol mto fraco, imagem perde qualidade em momentos com iluminação ruim nos cantos da tela sinceramente decepcionei queira era devolver mais já abri fazer o que né",1
Estou usando e estou amando o resultado!   Excelente!!,5
recebi antes da data que foi agendada muito bom com sertesa eu recomendaria a outra pessoa,5
Produto entregue no prazo prometido e funcionando normalmente sem defeito.,3
"Gostei muito, potente e leve pra levar em qualquer lugar! Recomendo",5
"Entrega dentro do prazo, produto de qualidade, gostei bastante dos acessórios, a barbar bem próxima da feita com gilete e isso é muito bom pois tenho alergia as lâminas e com esse barbeador não fico encaroçado no rosto, usei a bateria que veio do aparelho umas 3x, durou bastante na minha opinião, recomendo.",5
O perfume não tem boa fixação e veio o perfume errado Não solicitei o Boss orange,1
"Recomendo, entrega rápida. Produto de qualidade. Respondeu as minhas expectativas.",4
"Excelente produto, atendimento nota 10, a entrega ocorreu antes do prazo",5
"Aparelho muito bom, rápido, ótimo acabamento, apenas deixa a desejar no som, porque não é muito alto, poderia ter alto-falante de melhor qualidade.",5
"Não recebi meu produto, como posso avaliar? Quando recebo? Ainda aguardando",1
"Fiquei decepcionada, com uma semana de uso o regulador de posição deu problema, agora só fica em duas posições... Bem frágil mesmo....fora isso tem me atendido.",2
Aparelho que chegou com a caixa amassada não foi recebido !!pois o mesmo estava com grandes sinais de danificação !!!,1
Não é nenhum super equipamento. Mas não era esse meu objetivo.  O produto é ótimo e atendeu minhas expectativas. Ótimo custo/benefício. Recomendo!,5
"A televisão é ótima, a entrega foi super-rápida evo equipamento chegou em perfeito estado",5
"Não recebi o produto, então não tem como avaliar. Estou esperando o estorno do pagamento",1
Não gostei do produto pois é muito duro. pode machucar a criança se acertar na testa e a parte das asas que seria pra coçar as gengivas são duras dimais pra um bebê morder.,1
"Produto muito bom de uma ótima qualidade.  Recomendo aquém for comprar pois as expectativas foram as melhores possíveis.  A agilidade na entrega ou seja. O tempo de entrega foi além do esperado , chegou muito rápido.  Parabéns equipe americanas.com",5
"Cancelei o produto por conta da demora excessiva para a entrega no dia seguinte atualizaram o status da compra para entregue, sendo que não chegou nada. Mandei mensagem mas não obtive resposta nenhuma. Um pena pois quero meu vale para comprar outra coisa e estou sem saber como ficará minha compra.",1
"O Rodo Mágico é eficaz, prático e rápido para a limpeza, eu recomendo.",4
Ótimo custo-benefício recomendo comprar.                                                                    Ok,5
O bebedouro não gela muito a água a primeira remessa a água sai um pouco na temperatura ambiente e depois fresca apenas.,3
Produto bom.. vale a pena.. principalmente pq faz barba sem deixar a pele irritada,4
"Apesar da aparência frágil, é bem bonito e eficiente, cumprindo bem o seu papel básico.",3
"Pela foto parecia um boneco grande, no padrão dos outros. Não identifiquei nenhuma descrição detalhada sobre o produto (tamanho por exemplo). Baixa qualidade.",1
Comprei para dar de natal e foi uma decepção.Ela não firma as peças soltam...enfim produto pessimo não recomendo a ninguém!,1
"O equipamento é bem robusto e de fácil manuseio. Entretanto ele não possui nenhuma espuma na parte da pegada das mãos. O que faz com que o impacto não seja bem amortecido pelas mãos da pessoa que ""irá desferir os golpes"".",3
uma maquininha de origem EUA me enviaram um produto falsificado da CHINA  e ainda pra me irritar mais não recarrega estou tentando trrocar a mis de um mes e não consigo. Comprei desse tal de Bonitão que deve trazer do Paraguai e usarr o nome da Americanas para vender . Acha que agente é tonto e não conhece um prroduto falsificado tirando o credito da Americanas.,1
Bom produto. Valeu a compra. Recomendo a compra. Boa sonoridade e graves bons.,4
Atendeu completamente o esperado. Entrega dentro do prazo Ok. Tudo perfeito.,5
"Celular muito bom, prático, câmera traseira é muito boa, a frontal também, mas inferior à traseira, mesmo ambas sendo de 13. Rápido, bateria dura muito. E é lindo, mas escorregadio, utilizo capinha para não cair tão fácil.",4
Produto muito bom de qualidade excelente para quem quer uma máquina de qualidade,3
Não recebi o produto e estou a uma semana aguardando o retorno sobre o problema que foi prometido pra 24h. Total descaso!,1
"Tapete compatível com preço sugerido, cor não compatível com foto ilustrada. Bom custo-beneficio",3
O produto é otimo. Porém nao chegou na data combinada que era 20 de dezembro. Ai remarcaram para dia 26 de dezembro que também nao chegou. E nao chegou o que eu tinha comprado. Chegou um parecido. Porém muito bom o produto.,4
Fica lindo numa mesa posta. Amei!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,3
"Gostei bastante do kit calcadores,estou usando,bastante eficaz.",4
potes muito pequenos.  nao gostei. o material e bom.,3
Produto de ótima qualidade.  Foi entregue dentro do prazo.,5
Gostaria de saber se essa câmera eu consigo vê no meu trabalho a imagem,3
COMPREI DIA 05/12/2017 E AINDA NAO RECEBI MEU PRODUTO,1
"Vocês deveriam trabalhar com Sedex em todos os produtos, pq se eu compro muitas vezes eu quero entrega express.. pensem nisso. O aparelho não tem nem o que falar a marca Acer é excelente.",5
O produto veio bem embalado e está funcionando perfeitamente.,4
"Gostei muito do produto, porém não serviu pro  meu  carro que é um Sandero, e está escrito na caixa universal...estou tentando entrar em contato com o vendedor faz uma semana e ninguém me dá retorno.Quero fazer devolução e não consigo falar com ninguém.",3
"Recebi tudo direitinho, porém o produto é de péssima qualidade. Em menos de 1 mês de uso, meu marido já jogou fora 3 cuecas por estarem desfiando e descosturando. Já comprei cuecas desta marca em uma loja aqui de Porto Alegre e isto nunca ocorreu. Não vale a pena comprar.",1
"Livro entregue rapidamente, material escolar em muito bom preço e espero poder comprar outros livros com bons preços na americanas,com",5
Mandei a reclamação no dia que chegou a prancha e até hj não me responderam o email enviado.,1
"Ótimo celular, o único problema é que as vezes quando está jogando o celular esquenta demais.",4
"O celular atende as necessidades e tem ótimo custo beneficio. Vem com o android mais atual e apesar de ter pouco espaço, ele possue opção pra cartão de memória.  Tem também dois chips.",4
"Foi uma ótima compra, preço bom, entrega rápida dentro do prazo. e chegou de acordo.",5
Chegou bem rápido. O equipamento é muito bom mesmo.,5
"O aspirador tem uma boa sucção porém o fio tem que ser enrolado manualmente, e o saco coletor é daqueles que usa depois tem que ficar comprando outro mais funciona bem. Em relação  a loja a entrega foi rápida.",3
Presteza no envio da encomenda; Muito satisfeito com a entrega.,5
"Produto bom, só que era presente de Natal e só chegou no ano Novo. Mas tudo bem!!",3
"SÓ VEM A CAPA NÃO VEM A PILHA E NEM OS BOTÕES, MAS ENCAIXOU CORRETAMENTE",2
"Comprei o produto dia 30/11 até hoje dia 01/01 não chegou!! É uma vergonha, dão um prazo e não cumprir e não adianta falar que é devido ao movimento de final de ano,  pois pedi um outro produto em outro site e em 8 dias estava na minha casa! Não compro mais",1
