texto,rotulo
"Não tem lógica o valor do produto ser a metade do valor do frete, melhor falar que não vendem para fora de São Paulo . Já pensou as banquetas 250,00 o frete 500",3
"O produto chegou dentro do prazo de entrega. A única coisa ruim é que devido ao transporte, peças plasticas do interior do filtro, vieram quebradas.",4
igual o anuncio mas tive dificuldade de instalar. manual nao e muito claro e precisa de equipamento profissional para cortar a porta.,3
"Produto muito bom, o cabelo seca rápido, pois o jato é bem forte! Recomendo.",4
"Muito bom. Boa velocidade.  Na minha opinião, a jarra e o copo do processador deveria ser um material mais resistente. Material frágil que corre o risco de quebrar se cair/bater acidentalmente.",4
"Ela é leve e tem um design perfeito, tela bem nitida.",4
Entrega o que se espera do produto. Nada de surpresas. Recomendo.,5
"Produto muito bom, super recomendo!!! Chegou rápido.",4
"Chegou antes do prazo, entrega bem rápida mesmo. O carregador atendeu minhas expectativas!",4
Infelizmente os fios de cabelo caem demais... Como pode um produto feito lara brincar com cabelos deixar os fios se desprenderem?,2
Ótimo produto para quem curte um bom lazer.  Linha para pesca excelente.,5
"O pino do carregador q veio com este cel é do modelo antigo,resumindo não consigo ligar em tomada sem usar um adaptador",2
"Gostei do atendimento. A ferramenta está de acordo com as minhas necessidades. Bom preço, se comparado com os que eu havia consultado.",3
"Ótimo produto, fácil manuseio, fácil de limpar e a entrega foi super rápida.",4
"Lindos,otima vedação,otima qualidade,e a entrega maravilhosa,pedi e recebi em dois dias,amei",5
"Celular  muito bom, a bateria  dura para as minhas  nescesida até  2 dias. Recomendo...",4
"Fiz a compra pela Americanas mas vendido e entregue pela Games Now, e o produto não foi entregue, e não ouve resposta às perguntas que fiz a empresa.A Américanas entrou em contato comigo e cancelou o pedido.Nao recomendo a Games Now, eles não estão nem aí para o cliente.",1
O som é bem alto e limpo. Ótimo custo-benefício. Entrega rápida.,3
"produto muito bom, estou muito feliz com minha aquisição chegou antes da data prevista da entrega",5
Excelente espaço a geladeira é muito bonita e refrigera bem até agora sem problemas quem fez a entrega foi a consul muito rapida tambem.,5
"Pena que nao veio o game Fifa via Download... acessamos e procuramos, não consta nada! :(",3
eu recomendaria esse produto e queria compra um para mim pois esse foi cmprado para meu irmao mais o melhor de tudo e´poder conta sempre com vcs obg,5
"Produto recebido, entregue conforme o solicitado.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",4
Achamos bom o triciclo principalmente porque o pedal livre,4
"Eu amei, pra eu que sou casada recemente simplesmente amei cozinhar nelas. Recomendo!",5
"O produto é bem bonito, o copo tem um ótimo tamanho, mas achei a potência fraca (700w), e escolhi justamente o de 700w por que imaginei q seria bem potente. Em fim, esperava mais do produto, mas acho q pode atender bem a coisas não tão pesadas.",3
"Excelente. Entregue também dentro do prazo. Boa imagem, menu fácil de explorar.",5
"ótimo custo beneficio, pode comprar.  Pode confiar na loja",4
"Produto é muito bom, apenas a caixa do transporte chegou bem amassada.",4
chegou super rápido é perfeito para o q eu precisava,5
"Muito bom esse produto recomendo, está de parabéns",5
"Efetuei a compra do produto, entrega aconteceu dentro do prazo porem:  - O produto NÃO ESTAVA EMBALADO  Como resido em condomínio e estava viajando, o condomínio inteiro conseguiu ver o produto considerei isso uma falta de respeito. Será caro embalar o produto com um papel?",3
"Produto com um fino acabamento, com material ótimo para a armação e as hastes.  Capa/Estojo bem reforçado de bom proteção ao oculos.",5
"Nada a reclamar sobre o mouse pad. Poderia ter a assinatura do artista da imagem nele, mas isso não é um problema.",5
Atrasou um pouco deveria ser por causa do ano Novo mas o produto é excelente.,5
"Chegou com atraso, catraca quebrada e banco diferente do da foto, a bicicleta parece muito mole e parece que vai quebrar a qualquer momento. Ja mandei e-mail e não tive resposta.",1
"Produto de qualidade, chegou no tempo exato, muito bem embalado, em perfeita condições,  minha filha amou Muito Bom, e o precinho ótimo",5
O produto foi comprado passou do prazo e não tive resposta sobre o mesmo infelizmente não posso cancelar  estou arrependido infelizmente meu aviso não comprem.,1
Muito boa...meu bebe esta com 5 meses e pra ele foi perfeita a mamadeira...recomendo!,5
"O parelho é muito bonito, leve e prático, atendeu as expectativas.",4
"O produto chegou muito rápido, gostei. no momento precisava de uma torneiro simples. a qualidade do produto é satisfatório.",3
A mangueira de sucção entorta e fecha o ar. As rodinhas do meus ja estão com duas quebradas. Desencaixou.,2
"muito bom o bom o produto,excelente atedimento,entregue dentro da data,gostei muito",5
"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PARA TUDO! FOTOS, LIGAÇÃO, WHATS, JOGOS, FACE!",5
Ja pedi a devolucao do produto. Que fria em que entrei!,1
SMART É VOCÊ QUE COMPROU ESSE SMARTPHONE DA QUANTUM,5
"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PRA TRABALHOS DE FACULDADE.",5
"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PRA TRABALHOS DE FACULDADE.",5
"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PRA TRABALHOS DE FACULDADE.",5
"Não recomendo, bateria não dura nem uma hora, televisão analogica não pega, radio não sintoniza, a unica coisa boa e a imagem da tela e muito boa.",2
"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PRA TRABALHOS DE FACULDADE.",4
"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PRA TRABALHOS DE FACULDADE.",5
Muito lindo e divertido meu neto de 1 aninho adorou.,4
"Bonito, ventila bem, silencioso e fácil de instalar.",5
"O produto veio avariado faltando a borracha do pé,me decepcionei não imaginei q era tão inferior pelo preço não seria algo bom mesmo.",2
"Adorei este conjunto de panelas. O tamanho das panelas é ideal para o uso aqui em casa. Qto a entrega foi super rápida, chegou antes do esperado.",5
"fiquei super satisfeito com a compra, o pen drive funciona muito bem",5
produto muito bom excelente recomendo a todos  deveria não cer muito caro ne,5
"Achei ele muito prático, leve e com ótimo desempenho. Gostaria de comentar sobre a entrega, que foi excepcional.",5
"O óbvio é o seguinte: quem sabe já está convencido; quem não sabe se agarra na ignorância e recusa toda oferta de saber. Então é um livro muito bom, mas repetitivo, pra quem já sabe de tudo que está escrito nele, e seria um livro muito bom para todos os outros que não se interessariam em lê-lo.",4
"Serve para utilização na cozinha, necessário cuidado para deixar apoiado nas panelas quentes, corre-se o risco de derrete-los.",4
"Entrega dentro do prazo estabelecido, site oficial super confiável. Recomendo este produto bem como as lojas americanas pelo ótimo atendimento.",5
"Infelizmente não tenho como avaliar o produto pq mesmo depois de três meses da compra nem a nota fiscal foi emitida! Estou com minhas roupas em caixas e a todo momento que vejo no site ele postergam a entrega quase um mês para frente. NÃO COMPREM NESTA LOJA, o prazo de entrega é péssimo!!!",1
"Bom, bonito e a entrega foi rápida antes até do prazo definido.,muito delicado lindo amei!",5
Produto de ótima qualidade. Prazo de entrega respeitado.,5
"Produto com baixa vazão de água, muito rui. Demora para encher o copo com água, se tiver presa",2
A camisa do pijama é muito curta o que torna o produto desconfortável.,2
Muito bom visto pelos olhos de Cristhian...vale a pena a leitura,5
"Muito bom. Recomendo. Jogo é mt divertido, comprei para o meu sobrinho de 6 anos, ele adorou. Vem 3 cds e a capa é mt bonita.",5
"Produto muito bom, meu filho amou, muito bom mesmo, pena que demorou pra chegar.",3
"Até agora está funcionando bem. Fácil de usar, fácil de higienizar, faz café em 30 segundos. Tive q instalar a tomada, pois o plug não entrava, já q é aquela de três pontas grossas. Tirando isto, gostei. Conhecíamos no consultório de minha médica. Qualquer um aprende a mexer em minutos. Mas tem q lavar o poeta cápsula após cada uso, o não cheira a café velho.",4
"Compra excelente, imagem de cinema, som retumbante!",5
Podia ser melhor  dhsyafskevdjdgsiagstbsisvsydoflrkvjchvovhsvdifjdhxudgausiwywgsidhfichdvsidkdjcycysgwuwofjfjcosnwkdofncuvtsgwgdifkdbdishsgshsixodbcofjdjdosndgwgsisjfjcofmgjvocosg,3
Só achei ele muito caro pelo tamanho e por não fazer nenhum sim. Mais a alegria do meu menino com seu querido avião compensou muito apesar disso ele é muito lindo. Quero fazer a coleção. Entrega rápida e segura super recomendo o site.,5
"Produto excelente, gostei da entrega de tudo. Parabéns.",5
"Pra mim foi uma decepção, comprei o relógio dia 21 de Dezembro com promessa de entrega somente no dia 5 de Janeiro, o mesmo chegou no dia 2, por um motoboy sinistro,  ao abrir a embalegem notei que o mesmo estava solto dentro da caixa, mesmo seguindo o manual com funcionamento bem simples, os ponteiros não funcionaram, ao reclamar no sac só na terceira tentativa, foi passado um link por gravação para meu  email e no mesmo um email para reclamação e pede para espera 48hs para resposta, lamentável",1
atende as  minhas necessidade para o trabalho que vou realizar,3
"Produto FAKE o Original nao é assim!!! Meus pais usam o Original e emagrece mesmo!!!! melhora saude mesmo!!!!  Cafe Marita, emagreça e ganhe dinheiro! Deseja Consumir ou tornar-se um Distribuidor em sua Cidade?  Registre-se gratuitamente no site https://www.redefacilbrasil.com.br e informe o e-mail rjcafemarita@gmail.com como seu Patrocinador! Maiores informações adicione-me no WhatsApp (21) 9-9851-7835 que terei o prazer em lhe atender !",4
"COMPREI E NÃO RECEBI O PRODUTO, ME VEIO UM EMAIL INFORMANDO QUE NÃO SERÁ POSSÍVEL O ENVIO POR FALTA DE ESTOQUE.  QUERO O MEU DINHEIRO DE VOLTA.",1
ainda nao o recebi o produto quero saber o que esta acontecendo porque recebi os outros 2 produtos que comprei junto mas falta esse. consta como entregue mas mas nao foi!!! agradeço pelo retorno,1
"Adorei, pratico funcional e objetivo. Valeu o investimento, nada a reclamar.",4
Produto atendeu minhas expectativas. Produto atendeu minhas expectativas.,5
"Não recebi o produto e ninguém me da um posicionamento. Já enviei dois emails e quando decidem responder, não explicam direito. 1 e última vez que o eu compro com vocês. E eu espero receber o produto.",1
"Gostei muito dessa cafeteira, o café se mantém quentinho por um bom tempo.",3
"É um bom produto. Eu recomendo. Para o que me propus fazer com o aparelho, estou conseguindo. Está suprindo bem minhas necessidades.",4
Eu comprei este mouse na metade de Dezembro e até hoje eles nem se quer enviaram....,1
Excelente produto atendeu minhas expectativas. Preço acessível. A transportadora Mercurio não cumpriu o prazo de entrega. Demorou nove dias depois do prazo estipulado.,5
Solução Imprescindível para quem necessita fazer identificação de cabeamento,4
"Apesar de ser básico, tem um preço bem em conta. Bom custo benefício.",4
"Leve, fino, bonito, perfeito acabamento em metal e excelente desempenho! Experiência maravilhosa com o Moto Z2 Play!!",5
Não posso opinar pq não recebi até hj o produto. Quero o ressarcimento do valor pq já paguei a Prim parcela no meu Cartão de crédito. Fiz o pedidovdia 06/12.,1
"Melhor Bcaa que já fiz uso, de ótima absorção. Qualidade garantida!",5
o produto deveria vir com todas as medidas ou uma foto demostrativa das medidas para o cliente ter nocao do que esta comprando.,3
O produto é muito bom. gostei muito! Recomendo!!!!!!!!!!!!!!!!!!!!!!!!!!!,4
Recebi o produto. Vieram algumas peças amaçadas no centro das embalagens mas o produto é de ótimo acabamento e montagem. O manual é um pouco difícil de compreender mas montei fácil o segundo.,4
Não posso avaliar um produto que não foi entregue. O status no site está errado pois o produto não chegou.,1
"Produtos bons, mas suporte tecnico da ELGIN não conseguiu configurar a impressora ELGIN I9. Péssimos, informaram que o aplicativo comercial é que comanda a impressora. Precisam de treinamento, descobri no DR. GOOGLE a configuração.",4
Muito maravilhoso...entrega antes do combinado.. tudo de bom! Eu amei e recomendo  de verdade..,5
"Gostei muito por ser Hipoalergênico e não pegajoso. Prefiro que fique sequinho na pele, além disso eu estava com uma alergia por falta de hidratação, e apareciam bolinhas na minha pele, e o hidratante ajudou muito.",4
